key,source,target
ST_meta_Notifications/meta_notification_goalactive_description, , 
ST_meta_Notifications/meta_notification_heisterarrested_description, , 
ST_meta_Notifications/meta_notification_heisteravailable-unique_description, , 
ST_meta_Notifications/meta_notification_heisterdied-generic_description, , 
ST_meta_Notifications/meta_notification_heisterdied-random_description, , 
ST_meta_Notifications/meta_notification_heistermaxed_description, , 
ST_meta_Notifications/meta_notification_heistermissing-generic_description, , 
ST_meta_Notifications/meta_notification_heisterprepromotion_aggregate_description, , 
ST_meta_Notifications/meta_notification_heisterprepromotion_description, , 
ST_meta_Notifications/meta_notification_heisterreturned-random_description, , 
ST_meta_Notifications/meta_notification_heistersurvival_description, , 
ST_meta_Notifications/meta_notification_investigation_option-medium, , 
ST_meta_Notifications/meta_notification_loan-inactive_description, , 
ST_meta_Notifications/meta_notification_loot-received_description, , 
ST_meta_Notifications/meta_notification_loot-sold_description, , 
ST_meta_Notifications/meta_notification_loot-spent_description, , 
ST_meta_Notifications/meta_notification_loot-trade-deal-available_description, , 
ST_meta_Notifications/meta_notification_loot-trade-deal-expired_description, , 
ST_meta_Notifications/meta_notification_loot-trade-deal-failed_description, , 
ST_meta_Notifications/meta_notification_loot-trade-deal-finished_description, , 
ST_meta_Notifications/meta_notification_loot-trade-deal-mission-expired_description, , 
ST_meta_Notifications/meta_notification_mission_description, , 
ST_meta_Notifications/meta_notification_missions_description, , 
ST_meta_Notifications/meta_notification_moneyreceived_description, , 
ST_meta_Notifications/meta_notification_moneyspent_description, , 
ST_meta_Notifications/meta_notification_rewardunlocked_description, , 
ST_meta_Notifications/meta_notification_tasks_description, , 
ST_meta_Notifications/meta_notification_turfunderattack_description, , 
ST_meta_Notifications/meta_notification_investigation_option-high, greatly , значительн. 
ST_meta_Notifications/meta_notification_investigation_option-small, slightly , незначительн. 
ST_meta_Notifications/meta_notification_warehousedefense-nothing_description,"A rival gang is preparing an attack on one of our properties. However, this one is empty, so nothing is at risk.","Конкурирующая банда готовит нападение на наш склад. Но он пуст, поэтому мы ничем не рискуем."
ST_meta_Notifications/meta_notification_warehousedefense-nocash_description,A rival gang is preparing an attack on one of our properties. {DollarsLoot} in loot are at risk!,Конкурирующая банда готовит нападение на наш склад. Мы рискуем потерять добычу: {DollarsLoot}!
ST_meta_Notifications/meta_notification_warehousedefense_description,A rival gang is preparing an attack on one of our properties. {Dollars} in cash and {DollarsLoot} in loot are at risk!,Конкурирующая банда готовит нападение на наш склад. Мы рискуем потерять наличку: {Dollars} и добычу: {DollarsLoot}!
ST_meta_Notifications/meta_notification_warehousedefense-noloot_description,A rival gang is preparing an attack on one of our properties. {Dollars} in cash are at risk!,Конкурирующая банда готовит нападение на наш склад. Мы рискуем потерять наличку: {Dollars}!
ST_meta_Notifications/meta_notification_heat-low_title,All quiet in Rockay City,В Рокае всё спокойно
ST_meta_Notifications/meta_notification_armycapreached_title,Army capacity reached!,Численность армии максимальна!
ST_meta_Notifications/meta_notification_goalfailed_title,Bad news!,Плохие новости!
ST_meta_Notifications/meta_notification_moneybankrupt_title,Bankruptcy!,Банкротство!
ST_meta_Notifications/meta_notification_heisterdied-unique_description,"Boss, I've received word that {Gender}|gender(he,she) didn't make it.","Босс, мне сообщили, что {Gender}|gender(он,она) — не жилец."
ST_meta_Notifications/meta_notification_defendbusinesspartner_title,Business under attack!,Наш бизнес атакован!
ST_meta_Notifications/meta_notification_moneyreceived_title,Cash received: +${Money},Получено наличных: +${Money}
ST_meta_Notifications/meta_notification_moneyspent_title,Cash spent: ${Money},Потрачено наличных: ${Money}
ST_meta_Notifications/meta_notification_unlock-character_title,Character unlocked,Персонаж разблокирован
ST_meta_Notifications/meta_notification_goal_description,"Check the plans, to decide whether we should pursue this goal.","Сверьтесь с планами, чтобы решить, где осуществить эту цель."
ST_meta_Notifications/meta_notification_unlock-character_description,Congratulations! {character} is now available in the Multiplayer mode!,Поздравляем! В многопользовательской игре открывается {character}!
ST_meta_Notifications/meta_notification_unlock-contract_description,Congratulations! {mission} is now available in the Multiplayer mode!,Поздравляем! В многопользовательской игре открывается {mission}!
ST_meta_Notifications/meta_notification_heisterdeserted-bankrupt_title,Deserter!,Дезертир!
ST_meta_Notifications/meta_notification_heisterdeserted-emptyhanded_title,Deserter!,Дезертир!
ST_meta_Notifications/meta_notification_heisterdeserted-withcash_title,Deserter!,Дезертир!
ST_meta_Notifications/meta_notification_detectivekilled_title,Detective killed!,Детектив убит!
ST_meta_Notifications/meta_notification_unlock-agent_title,Gloves is recruited!,Гловз нанят!
ST_meta_Notifications/meta_notification_unlock-contract_title,Job unlocked!,Дело разблокировано!
ST_meta_Notifications/meta_notification_unlock-righthand_description,"Let's check the team overview, recruit new characters and update their loadout.","Пора проверить нашу команду, нанять новых персонажей и улучшить их снаряжение."
ST_meta_Notifications/meta_notification_unlock-captain_description,Let's select the goals that we will pursue.,"Пора выбрать цели, к которым мы стремимся."
ST_meta_Notifications/meta_notification_unlock-secretary_description,Let's talk about money and loot in your office.,Поговорим о деньгах и добыче в вашем офисе.
ST_meta_Notifications/meta_notification_loansenabled_title,Loans,Займы
ST_meta_Notifications/meta_notification_detectiveneutralizedus_title,Lost turf: {Turf}!,Потеряны территории: {Turf}!
ST_meta_Notifications/meta_notification_turflost_title,Lost turf: {Turf}!,Потеряны территории: {Turf}!
ST_meta_Notifications/meta_notification_goals_description,More goals are available. Let's check the plans.,Доступны и другие цели. Сверимся с планами.
ST_meta_Notifications/meta_notification_assetavailable_title,New asset {Asset} is now available for purchase.,Доступен новый актив для покупки: {Asset}
ST_meta_Notifications/meta_notification_goalactive_title,New goal to pursue: {Goal},Новая цель: {Goal}
ST_meta_Notifications/meta_notification_loan-active_title,New loan,Новый заём
ST_meta_Notifications/meta_notification_mission_title,New mission available: {Mission},Доступно новое задание: {Mission}
ST_meta_Notifications/meta_notification_task_description,New task: {Task},Новая задача: {Task}
ST_meta_Notifications/meta_notification_loot-trade-deal-available_title,New trade opportunities available!,Открылись новые торговые возможности!
ST_meta_Notifications/meta_notification_armycapreached_description,No more army members can be hired right now! ,Нельзя больше никого нанять в армию! 
ST_meta_Notifications/meta_notification_unlock_confirm,Okay!,Ладно!
ST_meta_Notifications/meta_notification_moneybankrupt_enoughstash_title,On the verge of bankruptcy!,Мы на грани банкротства!
ST_meta_Notifications/meta_notification_gangeliminated_title,One less rival to worry about!,Одним соперником меньше!
ST_meta_Notifications/meta_notification_army-hired_description,"Our army just got larger! {Option} new {Option}|plural(one=soldier,other=soldiers) just got hired.","Наша армия увеличилась! Мы наняли {Option} {Option}|plural(one=нового солдата, few=новых солдат, many=новых солдат, other=новых солдат)."
ST_meta_Notifications/meta_notification_turfunderattack_title,Our turf {Turf} is under attack from {Gang}!,На нашу территорию ({Turf}) напали: {Gang}!
ST_meta_Notifications/meta_notification_heat-high_title,Police crackdown!,Полицейская облава!
ST_meta_Notifications/meta_notification_investigation_lower_title,Police investigation into your activities has been{Option}hindered.,Полицейское расследование вашей деятельности было задержано {Option}.
ST_meta_Notifications/meta_notification_investigation_higher_title,Police investigation into your activities has{Option}progressed.,Полицейское расследование вашей деятельности было продолжено {Option}.
ST_meta_Notifications/meta_notification_heat-medium-up_title,Police on high alert,Полиция приведена в полную готовность
ST_meta_Notifications/meta_notification_heisterprepromotion_aggregate_title,Several characters are ready to learn new skills!,Часть персонажей готова изучить новые навыки!
ST_meta_Notifications/meta_notification_heat-high_description,"Sheriff goes all out, and SWAT units are ready to respond on any alarm. Do not tarry at crime scenes, and execute your heists fast.","Шериф подергал за все ниточки, спецназ готов выдвинуться по малейшей тревоге. Не задерживайтесь на местах преступлений и проворачивайте делишки как можно быстрее."
ST_meta_Notifications/meta_notification_detectives_title,Sheriff is sending new detectives!,Шериф отправил новых детективов!
ST_meta_Notifications/meta_notification_heat-medium-down_title,Sheriff lays off the pressure,Шериф снижает давление
ST_meta_Notifications/meta_notification_heat-low_description,Sheriff turns his attention down. Crime will be easier now.,Бдительность шерифа снижается. Теперь совершать преступления будет проще.
ST_meta_Notifications/meta_notification_army-hired_title,Soldiers hired!,Солдаты наняты!
ST_meta_Notifications/meta_notification_respect2_description,"Stronger people may start offering their services, and you can attempt more ambitious heists with better rewards.","Вам могут предложить свои услуги более опытные люди, и вы сможете провернуть более масштабные ограбления."
ST_meta_Notifications/meta_notification_taskfinished_description,Task “{Task}” is completed.,Задача “{Task}” выполнена.
ST_meta_Notifications/meta_notification_unlock-righthand_title,The CREW is available.,Доступна КОМАНДА.
ST_meta_Notifications/meta_notification_unlock-secretary_title,The OFFICE is available.,Доступен ОФИС.
ST_meta_Notifications/meta_notification_unlock-captain_title,The PLANS are available.,Доступны ПЛАНЫ.
ST_meta_Notifications/meta_notification_gangtierchanged-down_title,The army tier of {Option} has been lowered.,Уровень армии ({Option}) снижен.
ST_meta_Notifications/meta_notification_unlock-agent_description,The mastermind of big opportunities and a police informer.,Организатор больших возможностей и полицейский осведомитель.
ST_meta_Notifications/meta_notification_heistersurvival-unique_description,"The police has cornered {Character} and somebody needs to pick {Gender}|gender(him,her) up fast.","{Character} в беде — не повезло попасть в руки к полицейским, кто-то должен быстрее вызволить {Gender}|gender(его,ее)."
ST_meta_Notifications/meta_notification_heat-medium-down_description,"The police no longer shadows your every step, and you get some breathing space.","Полиция больше не будет преследовать вас по пятам, появится пространство для маневра."
ST_meta_Notifications/meta_notification_loot-trade-deal-expired_title,The trade opportunities are no longer available.,Торговые возможности теперь недоступны.
ST_meta_Notifications/meta_notification_heat-medium-up_description,"Their response times are faster, and stronger units are deployed.","Время отклика меньше, можно размещать более мощных бойцов."
ST_meta_Notifications/meta_notification_goals_title,There are new goals available.,Доступны новые цели.
ST_meta_Notifications/meta_notification_missions_title,There are new missions on the map!,На карте доступны новые задания!
ST_meta_Notifications/meta_notification_tasks_title,There are new tasks available!,Доступны новые задачи!
ST_meta_Notifications/meta_notification_respect4_description,Travis Baker is now a name to be both revered and feared. And all who opposed you are either in their graves or on their way.,"Трэвис Бейкер — имя, которое произносят не иначе как со страхом и уважением. Все ваши противники либо в могиле, либо на пути к ней."
ST_meta_Notifications/meta_notification_turfdefended_title,Turf defended!,Территорию удалось защитить!
ST_meta_Notifications/meta_notification_warehousedefense_title,Warehouse under attack!,Склад атакован!
ST_meta_Notifications/meta_notification_moneybankrupt_description,We are out of cash. We must resolve our cashflow as soon as possible.,У нас закончились деньги. Мы не платим команде. Нужно решить вопрос с деньгами за несколько дней.
ST_meta_Notifications/meta_notification_turfdefended_description,We defended our turf {Turf}. {Gang} failed to capture our territory!,Мы защитили свои владения: {Turf}. {Gang} — им не удалось захватить нашу территорию!
ST_meta_Notifications/meta_notification_loot-trade-deal-failed_title,We failed the trade with {Vendor}!,Сделка с поставщиком ({Vendor}) сорвалась!
ST_meta_Notifications/meta_notification_goalfailed_description,We failed to complete goal {Goal}!,Мы не смогли выполнить цель: {Goal}!
ST_meta_Notifications/meta_notification_loot-trade-deal-mission-expired_title,We missed opportunity to trade with {Vendor}.,Мы упустили возможность заключить сделку с поставщиком ({Vendor}).
ST_meta_Notifications/meta_notification_loot-trade-deal-finished_title,We sold {Loot} to {Vendor} for {Money},Мы продали товар ({Loot}) поставщику ({Vendor}) за {Money}
ST_meta_Notifications/meta_notification_loan-active_description,"We've taken out a loan of {BorrowedCashDollars} that we'll repay over {Days} {Days}|plural(one=day,other=days) with {InterestPercent} interest.","Мы взяли заём в размере {BorrowedCashDollars} на {Days} {Days}|plural(one=день, few=дня, many=дней, other=дня) под {InterestPercent}."
ST_meta_Notifications/meta_notification_loan-active_description2,"We've taken out a loan of {BorrowedCashDollars} that we'll repay over {Days} {Days}|plural(one=day,other=days), starting tomorrow.","Мы взяли заём в размере {BorrowedCashDollars} на {Days} {Days}|plural(one=день, few=дня, many=дней, other=дня), начиная с завтра."
ST_meta_Notifications/meta_notification_goalfinished_title,Well done!,Дело сделано!
ST_meta_Notifications/meta_notification_turfgained_title,Well done!,Дело сделано!
ST_meta_Notifications/meta_notification_moneybankrupt_enoughstash_description,We’ve run out of funds. Consider selling what’s left of the stash.,У нас кончились средства. Можно продать остатки запасов.
ST_meta_Notifications/meta_notification_respect1_description,"With each increase, you can hire additional soldiers for your army, and earn greater rewards from missions.","Каждое повышение позволит нанять больше солдат для армии, а также получать наилучшие награды за задания."
ST_meta_Notifications/meta_notification_loansenabled_description,"You can now choose to take a loan in your office when you're running low on finances.
Loans provide you with instant cash that is repaid over several days with interest.","Теперь вы можете взять заём в своем офисе, если не будет хватать средств.
Займы мгновенно обеспечивают вас деньгами, но за несколько дней их нужно будет вернуть с процентами."
ST_meta_Notifications/meta_notification_respect3_description,"You're steamrolling your way through the city, and there's barely any heist that would be beyond your ability.","Вы катком раскатываете город. Нет ни одного ограбления, которое вы не смогли бы провернуть."
ST_meta_Notifications/meta_notification_loan-inactive_title,Your loan has been fully paid off!,Ваш заём полностью выплачен!
ST_meta_Notifications/meta_notification_respect_title,Your respect has grown!,Уважение к вам возросло!
ST_meta_Notifications/meta_notification_heistermorphed-unique_title,{Character},{Character}
ST_meta_Notifications/meta_notification_heisterdeserted-withcash_description,{Character} decided to steal {Option} and left!,{Character} решает украсть: {Option} и сбежать!
ST_meta_Notifications/meta_notification_heisterdeserted-emptyhanded_description,{Character} deserted our crew!,{Character} покидает нашу команду!
